price,carat,cut,color,clarity,polish,symmetry,flourescence,depth,table,lengthWidth,culet
3363,0.82,1,5,3,2,2,7,62.2,61,1.36,0
3364,0.9,1,4,2,2,1,7,63.2,60,1.33,0
3364,1.01,0,1,1,1,0,8,68,56,1.37,0
3365,0.9,1,6,1,1,0,5,62.4,61,1.34,0
3365,0.9,1,3,1,2,1,8,60.6,63,1.38,0
3365,1,1,6,0,2,0,8,64.3,53,1.3,0
3366,0.9,1,2,1,2,1,8,63.2,60,1.41,0
3366,0.9,1,2,2,2,1,8,64.6,60,1.46,0
3366,0.9,1,2,2,1,0,8,61.4,62,1.34,0
3367,1.02,1,2,0,2,2,7,57.9,60,1.42,0
3368,0.8,1,6,4,0,0,8,64.6,58,1.44,0
3368,0.82,1,6,4,1,1,8,59.4,56,1.34,0
3368,1,1,1,1,2,1,3,58.2,62,1.28,0
3369,1,1,5,0,2,1,5,61.2,61,1.4,1
3369,1.01,1,5,0,2,1,5,62.7,55,1.26,0
3374,1.02,1,2,0,2,2,5,62.5,56,1.42,0
3375,1.01,0,5,0,2,0,8,61.4,66,1.25,0
3375,1.01,1,2,0,2,1,8,63.2,59,1.32,0
3375,1.01,1,1,0,2,2,8,61.8,60,1.45,0
3376,1.06,1,5,0,2,1,3,62.7,61,1.39,0
3377,0.91,1,4,1,2,2,8,63.6,59,1.35,0
3381,0.82,1,6,2,2,1,8,62.8,54,1.31,0
3381,0.83,1,3,5,2,2,8,63.3,56,1.34,0
3382,0.75,1,6,5,2,2,8,61.6,60,1.41,0
3383,0.97,1,1,1,2,2,8,63.5,60,1.34,0
3384,0.91,1,2,1,2,1,8,61.9,62,1.41,0
3385,1,1,5,0,2,1,7,60.8,61,1.4,0
3385,1,1,5,0,2,1,3,61.3,61,1.4,0
3386,0.8,1,5,3,2,1,8,63.7,58,1.39,0
3386,1,1,2,0,2,1,8,62.6,59,1.35,0
3386,1.01,1,2,0,2,1,8,62.3,60,1.45,0
3387,1.01,1,1,0,2,1,8,63.6,57,1.35,0
3387,1.01,1,1,3,2,2,3,61.4,60,1.37,0
3388,0.8,0,6,2,1,1,7,68,61,1.35,0
3389,1,1,2,0,1,1,7,62.7,59,1.36,0
3391,0.9,0,6,1,1,1,8,65.2,57,1.42,0
3391,1.03,1,1,2,1,1,3,58.5,59,1.38,0
3394,0.81,1,5,4,2,1,7,61.4,60,1.41,0
3394,0.9,1,6,2,1,1,7,59.8,59,1.34,0
3395,0.8,1,6,4,2,1,8,63.4,60,1.35,0
3395,0.9,0,2,1,2,1,8,66.1,55,1.4,0
3396,0.94,1,2,1,1,0,8,61.8,60,1.24,0
3397,1,1,1,3,1,1,4,58.5,64,1.42,0
3398,0.9,1,2,5,2,1,8,63.6,58,1.44,0
3398,1.01,1,1,0,1,1,8,62.3,59,1.35,0
3399,1,1,4,0,1,0,8,63.1,60,1.34,0
3401,0.9,1,2,1,2,2,8,64.5,58,1.38,0
3403,1.01,1,1,1,2,1,7,61.9,60,1.38,0
3404,1,0,2,1,2,1,8,66.7,58,1.32,0
3409,0.81,1,4,3,2,1,8,61.3,59,1.31,0
3410,1,1,2,1,2,1,7,63.4,62,1.4,0
3411,0.81,1,5,5,2,1,8,58,60,1.45,0
3411,1.07,1,0,2,2,2,8,60.8,58,1.34,0
3413,1.01,1,3,0,2,0,8,63.6,62,1.32,0
3414,0.9,1,3,1,2,1,8,63.5,60,1.35,0
3414,1,1,3,1,2,0,8,63.3,62,1.32,0
3415,0.92,1,2,2,2,1,8,61.5,60,1.37,0
3416,0.8,1,5,3,1,1,8,62.2,60,1.34,0
3416,1.05,1,3,0,2,1,7,63.3,60,1.34,0
3422,0.9,1,6,1,2,1,8,63.3,59,1.37,0
3422,1.02,1,2,0,1,0,7,65,60,1.53,0
3423,0.93,0,3,3,1,1,8,67,56,1.3,0
3424,1,1,3,0,2,1,8,63,61,1.35,0
3427,1.01,1,0,1,2,1,8,61.3,61,1.42,0
3428,0.9,1,4,1,2,1,5,60.3,61,1.36,0
3429,1.01,1,1,1,2,2,8,62.8,56,1.33,0
3432,0.8,1,4,5,2,2,8,58.7,63,1.31,0
3432,1,1,6,0,2,1,3,64.4,56,1.32,0
3432,1.01,0,6,0,1,1,5,66,58,1.37,0
3433,1,1,1,1,2,1,8,62.9,60,1.34,0
3434,0.8,0,2,5,2,1,8,62.2,65,1.37,0
3437,1,1,3,0,2,1,8,61.9,60,1.37,0
3441,1,1,4,0,2,1,7,63.2,60,1.34,0
3441,1,1,4,0,2,1,7,64.3,61,1.37,0
3445,0.81,1,3,3,2,1,7,63.5,59,1.43,0
3445,0.9,1,4,1,2,2,8,63.7,60,1.35,0
3445,1.01,1,4,0,2,2,3,64.8,57,1.37,0
3446,1,1,3,0,2,0,8,60.8,58,1.42,0
3450,0.9,1,6,1,2,1,8,58.5,56,1.42,0
3450,0.9,1,4,3,1,1,8,61.4,55,1.4,0
3451,0.9,0,6,0,2,1,7,66.4,58,1.3,0
3452,0.8,1,4,4,2,1,8,60.7,58,1.41,0
3452,0.9,1,3,1,2,1,8,63.2,58,1.35,0
3452,0.9,1,3,1,2,1,8,63.7,57,1.34,0
3458,1.01,1,4,0,2,1,7,62.5,61,1.39,0
3460,0.91,1,6,1,2,0,8,64.4,60,1.38,0
3460,1.02,1,6,0,2,2,3,61.4,61,1.34,0
3460,1.02,1,2,0,2,2,8,60.2,60,1.35,0
3461,1.01,1,1,2,2,1,7,61.4,59,1.46,0
3461,1.01,1,1,2,2,1,8,59.8,61,1.42,0
3463,0.8,1,6,5,2,2,7,63.6,58,1.35,0
3463,0.9,1,2,1,2,1,8,60.9,61,1.32,0
3465,0.9,1,3,1,2,1,8,59.3,61,1.35,0
3465,0.93,1,1,2,2,1,8,61.6,59,1.37,0
3465,1,0,2,2,1,0,8,66.2,58,1.29,0
3465,1.04,1,4,0,2,1,8,63.6,58,1.39,0
3466,1,1,1,2,2,2,5,64.7,58,1.34,0
3466,1.05,1,1,0,2,2,7,62.3,58,1.42,0
3468,0.9,1,4,1,2,1,8,62.9,62,1.39,0
3468,1.02,1,4,0,2,1,8,61.2,59,1.33,0
3471,1.01,1,3,0,2,1,8,62.7,62,1.35,0
3473,0.91,1,1,3,2,1,8,63.7,59,1.39,0
3475,1.01,0,1,2,2,1,7,56.7,58,1.3,0
3476,0.9,1,4,1,2,0,8,64,59,1.32,0
3476,1,1,1,2,2,1,8,62.9,57,1.5,0
3476,1.01,1,2,0,2,1,8,58.5,57,1.42,0
3478,0.8,1,4,5,2,1,8,63.5,56,1.35,0
3478,1.01,1,3,0,1,0,8,58.5,59,1.52,0
3484,1.2,1,0,0,2,1,7,63,56,1.4,0
3485,1.01,1,1,3,2,0,8,63.4,61,1.33,0
3487,1,1,1,2,2,0,8,65,56,1.27,0
3487,1,1,1,2,2,1,8,61.2,58,1.28,0
3487,1.01,1,1,1,2,2,7,62.9,58,1.34,0
3488,0.96,1,4,1,2,1,7,63.6,55,1.32,0
3488,0.97,1,4,0,1,1,8,59.1,61,1.36,0
3488,1,1,2,1,2,0,8,63.5,62,1.34,1
3489,1,1,4,0,1,1,7,62.3,62,1.41,0
3490,0.9,1,4,3,2,1,3,63.4,62,1.34,0
3492,1.01,0,3,0,1,0,7,54.7,60,1.33,0
3493,0.9,1,3,1,2,1,8,58.8,60,1.34,0
3493,0.9,1,3,1,2,1,8,62.2,60,1.36,0
3493,0.9,1,3,1,2,1,8,62.4,59,1.34,0
3493,0.9,1,3,1,2,1,8,63.2,60,1.34,0
3493,0.9,1,3,1,2,1,8,64.2,59,1.34,0
3493,0.9,1,3,0,2,1,8,60.4,56,1.37,0
3495,0.91,1,2,5,2,2,8,64.9,59,1.35,0
3496,0.86,1,4,3,2,2,7,59.2,60,1.43,0
3497,1.01,1,5,0,2,1,8,63.1,63,1.33,0
3499,0.8,1,5,2,2,1,8,62.8,57,1.52,0
3499,0.9,0,5,0,2,1,8,67.5,61,1.42,0
3499,0.9,1,6,2,2,1,7,57,59,1.42,0
3501,1.02,1,2,0,0,1,8,57.6,58,1.31,0
3503,1.05,1,0,1,1,1,8,62.1,58,1.34,0
3504,0.9,1,3,2,2,2,7,59.6,64,1.27,0
3509,0.78,0,6,5,1,1,8,66.1,56,1.4,0
3509,0.78,1,6,5,1,1,8,64.1,61,1.34,0
3509,0.8,1,5,3,0,1,8,63.3,56,1.39,0
3509,1.02,1,1,0,2,1,8,60.3,62,1.4,0
3510,1.01,1,4,0,2,1,8,62.4,58,1.36,0
3511,1.02,1,1,0,2,2,8,59.6,57,1.42,0
3513,0.9,1,2,1,2,1,8,63.3,61,1.36,0
3513,1,1,2,0,2,1,8,61.2,61,1.4,0
3515,0.9,1,3,1,2,1,8,62,60,1.34,0
3516,1.01,1,2,0,2,1,8,64.5,57,1.34,0
3517,0.9,1,4,0,2,1,8,60.2,56,1.33,0
3518,0.9,1,2,2,2,1,8,63.6,59,1.33,0
3518,0.9,1,2,2,1,1,8,61.1,60,1.33,0
3520,0.9,1,3,1,2,1,8,62.7,58,1.35,0
3520,1.2,1,0,2,2,1,5,61.6,57,1.28,0
3521,1.06,0,0,2,1,0,8,55,53,1.43,0
3525,0.74,0,5,4,2,1,8,56.3,63,1.5,0
3526,0.91,1,5,1,2,1,8,63.6,58,1.35,0
3527,0.9,1,6,1,2,1,7,63.5,57,1.3,0
3527,1.02,1,3,0,1,0,7,62.1,56,1.38,0
3532,0.79,1,3,3,0,1,8,64.7,59,1.4,0
3532,1.01,1,1,2,2,2,5,64.6,58,1.32,0
3536,1.01,1,0,4,2,1,8,58.4,58,1.35,0
3537,0.96,1,2,1,2,0,8,63.2,61,1.34,0
3540,0.9,1,4,4,2,1,3,62.8,59,1.41,0
3542,1.01,0,2,3,1,0,8,54.7,65,1.77,6
3547,0.9,1,6,1,1,1,5,60.1,57,1.34,0
3547,1,1,6,0,2,1,8,63.4,58,1.36,0
3549,0.9,1,4,1,2,2,8,63.3,56,1.34,0
3549,0.9,1,3,1,2,0,8,64.4,62,1.32,0
3549,1,1,1,2,2,0,8,60.9,61,1.38,0
3549,1.02,1,1,1,2,1,8,64.9,59,1.32,0
3550,1.01,1,2,0,1,0,8,63.4,60,1.34,0
3551,1,1,3,1,1,1,8,61.9,56,1.27,0
3552,0.91,1,2,1,2,1,8,62.5,58,1.36,0
3553,0.96,1,2,1,2,1,8,63.6,60,1.34,0
3557,0.91,1,3,2,2,2,8,61.9,59,1.42,0
3558,0.92,1,2,1,1,1,8,60.8,61,1.36,0
3559,0.9,1,3,2,2,2,8,63,60,1.35,0
3559,1.01,1,0,3,2,1,8,64,58,1.36,0
3561,1,1,4,0,2,1,5,63.3,62,1.34,0
3563,1.03,0,0,5,2,1,5,56.8,57,1.42,0
3565,0.9,1,3,2,2,1,7,63.4,60,1.39,0
3565,1.04,1,1,2,2,1,8,60.5,62,1.33,0
3567,0.8,1,4,3,1,1,8,63.5,54,1.4,0
3567,1.01,1,5,0,2,0,8,60.3,56,1.29,0
3567,1.02,1,5,0,2,1,8,60.9,60,1.36,0
3569,0.9,0,3,4,2,1,8,65.4,60,1.35,0
3569,0.9,0,3,4,2,1,8,66,58,1.36,0
3571,0.81,1,4,5,2,1,8,62.3,58,1.34,0
3571,0.9,1,4,1,2,1,7,61.9,61,1.34,0
3571,0.92,0,2,5,2,1,8,66.9,56,1.3,0
3572,1,1,5,0,2,1,5,59.4,61,1.37,0
3573,0.9,1,6,1,2,1,8,60.4,56,1.36,0
3573,1,1,3,0,2,1,8,62,59,1.39,0
3573,1,1,3,0,2,1,8,62.9,59,1.34,0
3573,1,1,3,0,2,1,8,63.4,60,1.34,0
3575,1.01,1,0,5,2,2,8,63.8,57,1.32,0
3576,0.9,1,5,2,2,0,8,64.4,60,1.35,0
3576,0.91,1,3,1,2,2,8,62.2,59,1.4,0
3576,1.01,1,6,0,2,2,5,58.6,62,1.42,0
3577,0.8,0,4,3,1,2,8,66.3,58,1.36,0
3578,1,0,3,0,1,1,8,67.2,54,1.34,0
3580,1,1,3,0,2,1,8,62.9,62,1.34,0
3582,0.9,1,5,1,2,1,8,63.9,60,1.37,0
3583,1,1,4,0,2,0,8,60.5,62,1.34,0
3584,1,1,1,1,2,1,8,62.8,60,1.34,0
3584,1.01,1,1,1,2,2,8,64.3,58,1.36,0
3586,0.9,1,6,1,2,1,7,63.1,55,1.34,0
3586,1,1,6,0,2,1,5,62.8,59,1.36,0
3587,1.05,1,2,1,2,2,5,64.4,58,1.34,0
3593,0.9,1,4,1,1,0,8,63.3,62,1.35,0
3593,0.91,1,4,2,1,0,8,62.4,60,1.35,0
3594,0.9,1,2,3,2,1,7,61.2,56,1.41,0
3594,1,1,1,2,2,1,8,61.5,53,1.33,0
3594,1.03,1,4,0,2,1,5,59.9,60,1.4,0
3595,1.01,1,6,1,2,1,3,63.2,59,1.42,0
3596,0.9,0,5,2,1,2,7,65.7,59,1.31,0
3596,1.01,0,1,3,0,0,8,69,58,1.25,0
3598,1,1,2,0,2,1,8,62.7,58,1.39,0
3598,1.07,1,5,0,2,1,5,60,62,1.4,0
3600,0.9,1,2,1,2,1,8,61,60,1.37,0
3600,1,1,5,0,2,1,8,63.2,60,1.33,0
3602,0.9,1,4,2,2,0,8,62.2,61,1.33,0
3603,0.9,1,3,1,2,1,8,61.1,60,1.34,0
3604,1.02,0,1,2,1,0,8,56.6,61,1.49,0
3605,1,1,5,0,2,1,5,63.4,60,1.39,0
3607,1,1,1,1,1,2,8,64,56,1.32,0
3609,1.01,1,3,0,2,2,8,61,61,1.32,1
3609,1.01,1,0,2,2,1,8,59.4,57,1.41,0
3609,1.2,1,0,0,2,1,8,62.2,60,1.34,0
3612,0.94,0,6,1,1,0,5,64.9,51,1.37,0
3614,1,1,3,0,2,2,8,63.6,61,1.35,0
3617,0.84,1,6,3,1,1,8,62.2,57,1.42,0
3619,0.91,1,3,2,2,1,8,64.2,62,1.38,0
3620,1,1,1,4,1,0,7,61.3,61,1.33,0
3622,0.91,0,3,2,2,2,8,66,58,1.3,0
3623,1,1,5,0,2,0,8,60.1,61,1.38,0
3623,1,1,5,0,2,1,8,62.6,60,1.36,0
3623,1.02,0,5,1,2,0,8,67.5,55,1.28,0
3625,1.01,1,0,5,2,1,7,63.3,58,1.35,0
3629,1,1,2,0,2,1,8,60.6,61,1.39,0
3630,0.9,1,5,1,2,1,7,61.4,58,1.35,0
3632,1,1,4,1,2,1,3,60.8,60,1.34,0
3632,1.01,1,3,0,2,2,7,64.9,57,1.45,0
3633,0.9,1,3,5,2,2,7,64.5,57,1.34,0
3633,0.91,1,2,3,2,2,8,62.8,56,1.34,0
3634,0.9,1,2,3,2,2,8,62.5,60,1.37,0
3634,1,1,1,4,1,0,8,60.2,59,1.22,0
3635,1,1,6,0,2,1,8,63.6,58,1.36,0
3636,0.93,0,4,1,2,2,8,67.4,53,1.31,0
3637,0.9,1,4,1,2,1,8,61.2,57,1.39,0
3638,1.02,1,1,1,2,1,8,62.9,57,1.34,0
3639,0.9,1,4,3,2,1,3,62.3,60,1.35,0
3640,0.9,1,5,1,2,1,8,62,62,1.4,0
3640,1,1,6,0,2,1,7,62.3,59,1.34,0
3642,0.9,1,4,1,2,1,8,61.3,60,1.32,0
3642,1.01,1,6,0,2,1,3,60.7,58,1.34,0
3645,1.02,0,2,0,2,0,8,66.3,57,1.63,0
3646,1,1,5,0,2,1,7,60.2,58,1.36,0
3646,1.21,0,0,1,2,1,7,56.9,65,1.28,0
3647,0.91,1,3,3,2,1,8,64.2,58,1.41,0
3648,0.91,0,4,1,1,1,2,66.4,55,1.5,0
3648,1.01,1,4,0,1,1,8,60.4,60,1.34,0
3649,1,1,4,0,2,1,8,64.1,60,1.35,0
3650,1,1,3,1,2,1,3,62.9,60,1.34,0
3651,0.9,1,6,1,2,1,8,63.9,58,1.4,0
3651,0.95,1,3,1,2,1,8,60.6,64,1.34,0
3651,1.01,1,1,0,2,2,8,63,62,1.35,0
3651,1.08,1,0,2,2,2,8,63.3,57,1.44,0
3652,1,1,5,0,2,1,8,60.6,61,1.4,0
3652,1,1,5,0,2,1,8,63.6,60,1.35,0
3652,1,1,5,0,1,0,8,60.5,58,1.34,0
3652,1.01,1,4,1,2,1,3,64.4,57,1.34,0
3653,0.9,1,4,2,2,1,8,64.5,59,1.44,0
3655,0.9,1,2,4,2,2,8,62.9,61,1.45,0
3656,0.91,1,4,1,1,1,8,60.2,59,1.4,1
3657,1.01,1,1,2,2,1,7,61,59,1.37,0
3659,0.9,1,2,5,2,1,8,63.3,62,1.4,0
3659,1.01,1,1,1,2,1,8,60.3,59,1.38,0
3660,1.03,1,5,0,2,1,8,62.3,61,1.41,0
3661,0.9,1,3,3,2,1,5,62.3,62,1.37,0
3661,1,1,6,0,1,1,7,63.3,60,1.42,0
3664,0.9,1,6,1,2,1,8,59.1,60,1.41,0
3664,1,1,1,4,2,1,7,60.5,58,1.43,0
3666,0.9,1,4,1,2,1,7,62.2,57,1.36,0
3669,0.96,0,4,2,1,1,7,67.7,62,1.46,0
3670,0.9,1,6,1,2,2,8,63,54,1.38,0
3670,1.01,1,3,0,2,2,8,61.6,62,1.42,0
3672,1.01,0,3,0,2,1,8,65.5,57,1.34,0
3673,1,1,2,1,2,0,8,61.3,60,1.32,0
3677,0.93,1,6,0,1,0,8,60.7,54,1.48,0
3678,0.92,0,4,2,1,1,8,67.9,59,1.63,0
3678,1,0,2,1,2,0,7,66.6,61,1.43,0
3679,0.91,1,5,1,2,0,8,61.9,58,1.34,0
3679,1.01,1,2,1,1,2,8,61.1,58,1.45,0
3681,0.9,1,6,3,1,1,7,61.2,59,1.27,0
3682,0.96,0,0,3,1,1,8,66.6,59,1.45,0
3683,1,0,5,0,1,1,7,56.1,63,1.3,0
3686,1.01,0,4,1,2,1,3,65.5,59,1.32,0
3686,1.02,0,1,2,1,0,5,68.4,59,1.19,0
3689,1.01,1,5,0,1,1,8,63.4,59,1.34,0
3690,0.84,1,2,2,2,1,5,63.6,53,1.38,0
3690,1.03,1,5,0,2,1,8,61.8,62,1.37,0
3694,0.9,1,5,1,2,1,8,63.3,58,1.37,0
3696,1.01,1,0,1,2,1,8,62.5,55,1.45,0
3696,1.05,1,0,4,2,1,7,63.1,58,1.35,0
3698,0.9,1,4,3,2,2,7,61.7,54,1.35,0
3698,0.96,1,6,0,2,2,7,62.4,59,1.39,0
3699,1.2,0,0,0,1,1,7,65.9,58,1.34,0
3700,1.01,1,4,0,1,1,8,62.1,54,1.29,0
3701,1.07,0,0,5,1,1,8,66.6,59,1.47,0
3701,1.2,1,0,1,2,1,7,64.5,58,1.36,0
3702,1.01,1,4,0,2,0,7,63.5,58,1.42,0
3702,1.01,1,1,1,1,1,8,63,57,1.34,0
3703,0.9,1,3,3,2,1,8,62.6,63,1.36,0
3704,1,1,2,0,1,1,7,60.1,59,1.38,0
3705,0.9,1,3,2,2,1,8,63.3,60,1.37,0
3706,1,0,1,3,1,1,5,62.3,66,1.3,0
3706,1,1,1,4,2,1,3,63.1,58,1.46,0
3706,1.01,1,5,0,2,1,8,62,57,1.36,0
3710,0.9,1,3,2,2,1,7,61,60,1.38,0
3711,0.8,0,5,5,1,1,8,67.3,54,1.41,0
3712,0.9,0,6,1,2,1,8,65.6,58,1.38,0
3714,0.8,1,6,3,1,0,8,62.2,59,1.47,1
3714,1.01,0,3,1,2,0,7,66.8,62,1.43,0
3715,1.21,1,0,0,2,1,8,59,61,1.42,0
3721,1,1,1,1,2,1,8,61.1,61,1.34,0
3722,0.9,1,4,2,2,1,8,59.7,62,1.37,0
3726,1,1,1,2,2,1,8,63.3,62,1.34,0
3727,0.8,0,4,5,1,1,8,67.1,59,1.39,0
3727,1.01,1,4,0,2,1,8,62.8,60,1.34,0
3734,0.91,1,6,1,1,1,8,62.7,62,1.5,0
3737,0.9,1,2,3,2,1,8,62.3,55,1.3,0
3737,1.02,1,3,0,2,1,8,64.3,60,1.37,0
3739,1,1,6,0,2,1,5,61.7,61,1.34,0
3740,0.9,1,5,2,2,1,8,59.5,58,1.42,0
3740,0.9,1,4,1,2,0,8,62.5,58,1.35,0
3742,1.01,1,1,2,2,2,8,63.5,59,1.37,0
3742,1.09,1,6,0,2,2,7,59.5,59,1.43,0
3743,1.02,1,2,2,2,0,8,64.3,59,1.32,0
3744,1,1,4,0,2,1,7,61.1,62,1.35,0
3749,0.9,1,4,2,2,1,7,62,62,1.33,0
3752,1.01,1,4,0,2,1,8,60.1,59,1.37,0
3753,1,0,2,1,2,0,8,66.6,64,1.32,0
3754,0.82,1,4,4,1,1,7,62.7,63,1.46,0
3755,0.9,1,3,5,2,1,8,65,57,1.4,0
3757,1.01,1,4,0,2,1,8,64.6,61,1.36,0
3758,0.9,1,5,1,2,1,8,60.2,58,1.39,0
3759,1.01,1,1,0,1,1,5,63.7,58,1.35,0
3760,1.01,0,3,1,2,1,8,66.4,58,1.27,0
3761,1.01,1,2,1,2,1,7,61.3,61,1.35,0
3762,1.2,1,0,1,1,0,8,63.3,63,1.34,0
3763,1.2,1,0,0,2,1,8,61.5,59,1.39,0
3764,1.01,1,2,1,1,1,8,60.8,58,1.43,0
3765,0.9,1,4,0,2,1,8,61.8,59,1.39,0
3767,0.9,1,6,1,2,1,8,64.5,59,1.39,0
3767,0.9,1,2,1,2,1,8,61.1,61,1.34,0
3768,1.12,1,5,0,2,1,8,63.5,59,1.36,0
3769,1.01,1,4,1,2,1,3,61,59,1.36,0
3774,1.01,1,5,0,2,1,8,61.5,58,1.46,0
3775,0.9,1,2,4,2,1,8,59.1,59,1.37,0
3775,1,1,1,4,2,1,8,62.3,56,1.38,0
3778,0.91,1,3,2,2,2,8,62.4,61,1.36,0
3778,1.01,1,1,1,2,2,8,61.8,58,1.38,0
3779,1,0,6,0,2,1,7,65.2,55,1.52,0
3783,0.9,1,6,1,2,1,8,63.4,58,1.39,0
3785,0.91,1,3,3,2,1,7,62.9,58,1.37,0
3786,1,1,1,2,1,1,8,59.7,58,1.37,0
3786,1.01,0,2,0,2,0,8,66.4,58,1.46,0
3790,1,1,3,0,1,0,2,61.3,60,1.33,0
3791,0.9,1,4,2,2,1,8,64.2,60,1.34,0
3791,0.92,1,4,1,2,2,8,61.3,57,1.4,0
3794,1.2,1,0,2,2,1,8,65,55,1.29,0
3795,0.9,1,4,2,2,1,8,64.6,60,1.38,0
3795,1.01,1,6,0,2,0,4,62.5,56,1.34,0
3797,0.9,1,6,2,2,0,8,63.1,61,1.36,0
3798,1.01,0,6,0,1,1,8,66.2,58,1.41,0
3798,1.01,0,4,0,2,1,8,65.4,58,1.33,0
3804,0.92,1,5,1,2,1,8,58.8,57,1.4,0
3808,0.9,0,4,1,2,1,8,66.1,60,1.4,0
3808,0.9,0,4,1,2,1,8,66.5,57,1.31,0
3808,0.9,1,2,3,1,0,8,64.6,58,1.65,0
3808,1,0,3,1,2,1,8,66.8,61,1.33,0
3809,1,1,2,1,2,0,8,62.6,61,1.32,0
3810,1.02,1,6,0,2,1,8,64,59,1.43,0
3812,0.9,1,4,2,1,1,8,63.5,60,1.34,0
3817,1.01,1,3,0,2,1,8,62.1,58,1.35,0
3820,1,1,5,1,2,1,3,63.6,63,1.32,0
3820,1.01,1,2,1,1,1,5,59.1,62,1.34,0
3821,0.82,0,4,5,1,1,8,66.3,60,1.43,0
3821,0.82,0,4,5,1,1,8,67.5,60,1.45,0
3821,1,1,3,0,2,1,8,60,61,1.39,0
3822,0.92,0,5,3,1,2,8,65.4,56,1.3,0
3822,1,1,4,1,1,0,3,60.6,61,1.36,0
3822,1,1,1,2,1,1,8,63.2,61,1.35,0
3824,0.91,1,5,3,1,0,4,62.4,59,1.49,7
3824,1.23,1,0,1,2,1,8,61.9,61,1.35,0
3826,1,0,4,1,2,0,7,66.2,61,1.34,0
3827,1,1,6,0,2,2,8,62.8,61,1.37,0
3827,1.01,1,6,0,2,1,8,62.2,61,1.38,0
3830,1.01,1,2,1,2,1,8,63,59,1.35,0
3834,1.01,1,4,0,1,1,7,63.1,55,1.51,0
3834,1.01,1,2,1,2,1,8,61.6,60,1.45,0
3834,1.02,1,3,0,1,1,8,63.1,60,1.36,0
3836,1.02,1,6,0,1,1,8,63.1,54,1.33,0
3836,1.03,0,2,2,0,0,8,61.5,66,1.58,7
3838,0.9,0,4,0,1,1,8,66.4,59,1.41,0
3839,1,1,3,0,2,1,8,62.8,59,1.38,0
3843,0.9,1,3,3,2,1,8,62.2,60,1.38,0
3847,1.01,1,6,0,2,1,7,59.9,58,1.42,0
3850,1.02,1,4,1,2,1,5,64.6,58,1.34,0
3851,0.91,1,2,3,1,0,8,62.8,59,1.29,0
3852,0.81,0,6,5,0,1,8,65.3,57,1.47,0
3855,1.02,1,4,0,2,1,8,60.5,61,1.34,0
3858,1,1,5,0,2,1,8,61.8,57,1.34,0
3859,0.9,1,3,2,2,2,8,63.4,59,1.37,0
3859,0.9,1,3,2,2,1,8,63.8,60,1.36,0
3860,1,1,5,0,1,0,8,61.7,58,1.43,0
3860,1,1,2,1,2,0,7,61.5,61,1.34,0
3862,1,0,6,0,1,1,8,65.8,66,1.5,0
3862,1,1,4,0,2,1,8,62.8,59,1.35,0
3864,0.9,1,6,1,2,1,8,63,59,1.35,0
3866,1.03,1,0,3,1,0,8,62.7,57,1.43,0
3870,1,0,4,1,2,1,5,66.5,63,1.28,0
3876,1.01,1,5,0,2,1,8,61.3,60,1.58,0
3881,0.91,0,4,0,1,1,8,65.8,60,1.35,0
3881,1,1,5,0,2,1,8,60.5,58,1.35,0
3883,1,1,6,0,2,2,5,60,62,1.4,0
3885,1,1,3,0,2,1,8,60.3,61,1.39,0
3885,1.02,1,6,1,2,1,7,61.4,60,1.42,0
3886,1,1,1,3,1,1,8,61.5,61,1.41,0
3886,1.13,1,0,1,0,0,8,63.1,59,1.39,1
3888,1.01,1,3,0,2,1,8,62.5,62,1.45,0
3888,1.21,1,1,0,2,1,3,57.5,59,1.28,0
3889,0.91,1,3,3,2,1,8,64.4,58,1.35,0
3890,1.01,1,4,2,2,1,5,63.3,62,1.34,0
3894,1,1,5,0,2,1,8,63,64,1.3,0
3894,1.01,1,4,1,2,1,3,63.5,60,1.37,0
3897,0.93,1,3,2,2,1,8,64.5,59,1.37,0
3901,1.01,0,4,0,2,1,8,67.7,59,1.31,0
3902,1.08,1,1,0,2,2,8,60.9,58,1.4,0
3905,1,1,3,1,2,0,8,64.1,63,1.33,0
3906,1.03,0,2,2,1,0,8,65.4,61,1.6,1
3913,1,1,2,1,1,1,8,62.7,54,1.39,0
3913,1.2,1,0,1,2,1,8,64,58,1.38,0
3913,1.2,1,0,1,1,1,7,63.9,56,1.46,0
3916,1.01,1,6,0,2,2,8,62.2,60,1.39,0
3918,0.91,1,3,2,2,1,8,64.9,60,1.34,0
3918,0.95,1,5,1,2,2,8,62.4,61,1.35,0
3919,1,1,3,1,1,2,3,59.4,61,1.41,0
3921,1.11,1,3,0,2,1,8,64.1,57,1.42,0
3924,1.02,1,1,2,2,1,8,60.5,60,1.38,0
3927,1,1,5,0,2,1,8,60.1,58,1.39,0
3927,1,1,5,0,1,1,8,60.9,59,1.36,0
3927,1,1,5,0,1,1,8,63.9,63,1.32,0
3927,1.01,1,6,1,2,1,5,62.8,61,1.39,0
3928,1.01,0,6,1,2,1,7,66.7,58,1.41,0
3931,1,1,2,1,2,2,7,61.3,59,1.42,0
3932,1.01,1,5,0,2,2,7,63.3,58,1.4,0
3933,0.95,1,5,1,2,2,7,64,57,1.33,0
3934,1.01,1,3,0,2,2,8,59.9,60,1.38,0
3934,1.01,1,1,4,2,2,8,60.1,60,1.34,0
3935,0.9,1,4,2,2,2,7,62.5,62,1.36,0
3937,1.01,1,3,1,2,2,5,64.9,56,1.34,0
