price,carat,cut,color,clarity,polish,symmetry,flourescence,depth,table,length_width,culet,delivery
2677,0.73,VeryGood,E,VS2,VeryGood,VeryGood,None,64.7,58.0,1.35,None,Dec11
2677,0.78,VeryGood,F,VS2,Excellent,VeryGood,None,62.8,57.0,1.41,None,Dec11
2679,0.86,Good,G,SI1,VeryGood,Good,None,68.6,58.0,1.58,None,Dec11
2680,0.70,VeryGood,D,VS1,VeryGood,Excellent,None,63.0,59.0,1.35,None,Dec11
2680,0.70,VeryGood,D,VS2,Excellent,Excellent,Faint,63.2,59.0,1.34,None,Dec11
2682,0.71,VeryGood,D,VVS1,Excellent,VeryGood,Faint,61.1,59.0,1.44,None,Dec11
2682,0.75,VeryGood,G,VS2,Excellent,VeryGood,None,60.1,57.0,1.40,None,Dec11
2683,0.76,VeryGood,F,VVS2,Excellent,VeryGood,Faint,63.5,58.0,1.36,None,Dec11
2683,0.81,VeryGood,F,VS2,Excellent,VeryGood,Faint,59.7,62.0,1.35,None,Dec11
2685,0.64,VeryGood,D,IF,Excellent,VeryGood,None,62.2,58.0,1.43,None,Dec11
2685,0.70,VeryGood,D,VVS1,VeryGood,Good,Medium,61.7,52.0,1.39,None,Dec11
2686,0.70,VeryGood,D,VS1,Excellent,VeryGood,None,63.0,59.0,1.35,None,Dec11
2687,0.71,VeryGood,E,VS1,Excellent,VeryGood,None,57.5,59.0,1.44,None,Dec11
2687,0.76,VeryGood,F,VS2,Excellent,VeryGood,None,60.2,61.0,1.36,None,Dec11
2688,0.70,VeryGood,F,VS1,Excellent,VeryGood,Faint,62.2,62.0,1.37,None,Dec11
2688,0.70,VeryGood,G,VS1,Excellent,VeryGood,None,61.4,57.0,1.42,None,Dec11
2688,0.75,VeryGood,F,VS1,Excellent,VeryGood,Medium,61.7,62.0,1.34,None,Dec11
2689,0.71,VeryGood,F,VVS2,Excellent,VeryGood,None,62.3,58.0,1.34,None,Dec11
2690,0.70,VeryGood,F,VS1,Excellent,VeryGood,None,60.2,58.0,1.42,None,Dec11
2691,0.71,VeryGood,D,VVS1,Excellent,Excellent,None,62.5,61.0,1.39,None,Dec11
2691,0.90,Good,H,SI1,VeryGood,VeryGood,Faint,67.4,56.0,1.33,None,Dec11
2691,0.90,VeryGood,F,SI2,VeryGood,Good,None,61.2,56.0,1.29,VerySmall,Dec7
2694,1.01,VeryGood,J,SI1,Excellent,VeryGood,None,59.1,62.0,1.42,None,Dec11
2695,0.52,VeryGood,D,IF,Excellent,VeryGood,None,62.4,59.0,1.38,None,Dec11
2695,0.71,VeryGood,G,IF,Excellent,Excellent,None,60.3,57.0,1.42,None,Dec11
2695,0.90,VeryGood,D,SI2,Excellent,VeryGood,None,61.0,59.0,1.31,None,Dec8
2696,0.79,Good,F,VVS2,Excellent,Excellent,Faint,68.3,53.0,1.28,None,Dec11
2696,0.96,VeryGood,F,SI2,Excellent,Good,Strong,62.0,59.0,1.35,None,Dec11
2698,0.90,VeryGood,D,SI2,VeryGood,Good,None,64.0,57.0,1.34,None,Dec11
2699,0.80,VeryGood,E,SI1,Excellent,VeryGood,None,60.3,60.0,1.37,None,Dec11
2700,0.73,VeryGood,E,VVS2,Excellent,VeryGood,None,63.0,58.0,1.44,None,Dec11
2700,0.85,VeryGood,D,VS2,Excellent,Good,Strong,61.3,59.0,1.34,None,Dec11
2704,0.70,VeryGood,F,VS1,Excellent,VeryGood,None,62.0,55.0,1.47,None,Dec6
2704,1.00,Good,J,VS2,Good,Good,None,68.1,63.0,1.27,None,Dec11
2705,0.86,VeryGood,J,VVS1,VeryGood,VeryGood,None,62.6,59.0,1.33,None,Dec6
2707,0.70,VeryGood,D,VS2,Excellent,VeryGood,Faint,60.6,59.0,1.35,None,Dec11
2707,0.71,VeryGood,D,VS1,VeryGood,VeryGood,None,61.9,60.0,1.31,None,Dec20
2707,0.71,VeryGood,D,VS1,VeryGood,VeryGood,None,63.2,58.0,1.32,None,Dec6
2708,0.71,VeryGood,H,VVS2,VeryGood,Excellent,None,61.6,58.0,1.43,None,Dec6
2708,0.72,VeryGood,F,VS2,Excellent,Excellent,None,61.8,58.0,1.36,None,Dec11
2708,0.74,VeryGood,G,IF,Excellent,VeryGood,None,61.6,58.0,1.44,None,Dec11
2709,0.71,VeryGood,D,VVS1,Excellent,VeryGood,None,60.5,61.0,1.38,None,Dec11
2709,0.80,VeryGood,E,SI1,Excellent,VeryGood,Faint,63.1,59.0,1.34,None,Dec11
2709,0.80,VeryGood,E,SI1,Excellent,VeryGood,Faint,63.3,57.0,1.36,None,Dec11
2711,0.96,Good,H,SI2,Excellent,Good,None,66.6,65.0,1.31,None,Dec11
2712,0.72,Good,H,VVS2,Excellent,VeryGood,None,65.1,58.0,1.35,None,Dec6
2713,0.70,VeryGood,E,VS2,Excellent,VeryGood,Faint,62.3,60.0,1.40,None,Dec6
2713,0.70,VeryGood,E,VVS2,Excellent,Excellent,None,64.9,57.0,1.47,None,Dec11
2713,0.80,VeryGood,E,SI1,Excellent,VeryGood,None,62.6,59.0,1.37,None,Dec11
2714,0.78,VeryGood,D,SI2,Good,Good,MediumBlue,64.2,63.0,1.21,None,Dec6
2715,0.80,VeryGood,H,VS2,VeryGood,VeryGood,None,62.2,59.0,1.37,None,Dec11
2716,0.70,VeryGood,D,VVS2,VeryGood,VeryGood,None,60.5,58.0,1.42,None,Dec11
2716,0.80,VeryGood,E,SI1,Excellent,Good,None,63.4,60.0,1.36,None,Dec7
2718,0.72,VeryGood,D,VVS2,Excellent,VeryGood,None,62.8,57.0,1.39,None,Dec11
2718,0.74,VeryGood,F,VS2,Excellent,VeryGood,None,60.2,59.0,1.40,None,Dec11
2718,0.80,VeryGood,F,SI1,Excellent,VeryGood,Faint,60.1,60.0,1.39,None,Dec11
2719,0.72,VeryGood,F,VVS1,Excellent,VeryGood,None,63.1,58.0,1.39,None,Dec11
2721,0.73,VeryGood,E,VVS2,Excellent,VeryGood,None,60.7,57.0,1.42,None,Dec11
2722,0.70,VeryGood,D,VS1,Excellent,VeryGood,None,62.7,59.0,1.34,None,Dec11
2722,0.90,VeryGood,G,SI2,VeryGood,Good,Faint,62.7,63.0,1.38,None,Dec11
2723,0.71,VeryGood,D,VS1,Excellent,VeryGood,None,63.0,62.0,1.34,None,Dec11
2726,0.70,VeryGood,D,VVS2,Excellent,Excellent,None,62.2,59.0,1.43,None,Dec11
2726,0.72,VeryGood,E,VS1,VeryGood,VeryGood,Faint,62.8,60.0,1.38,None,Dec11
2726,0.80,VeryGood,D,SI1,VeryGood,Good,None,61.1,58.0,1.37,None,Dec11
2728,0.70,VeryGood,F,VS1,Excellent,VeryGood,None,62.4,61.0,1.35,None,Dec11
2728,0.76,VeryGood,E,VS2,Excellent,Excellent,Faint,62.2,58.0,1.35,None,Dec11
2730,0.73,VeryGood,F,VS2,Excellent,Excellent,None,62.0,57.0,1.38,None,Dec11
2730,0.78,VeryGood,F,VS2,Excellent,VeryGood,None,60.7,61.0,1.42,None,Dec11
2730,1.07,VeryGood,J,SI2,Good,Good,None,63.5,62.0,1.37,None,Dec6
2732,0.90,VeryGood,I,SI1,Excellent,VeryGood,None,62.2,61.0,1.32,None,Dec4
2733,0.76,VeryGood,E,VS1,Excellent,VeryGood,None,59.9,62.0,1.36,None,Dec11
2733,1.00,Good,J,SI1,Excellent,Excellent,None,65.6,56.0,1.32,None,Dec11
2734,0.70,VeryGood,F,VS2,VeryGood,VeryGood,None,63.3,58.0,1.39,None,Dec6
2734,0.91,VeryGood,D,SI2,VeryGood,VeryGood,Faint,63.1,56.0,1.30,None,Dec8
2734,1.00,VeryGood,J,VS1,Excellent,Good,None,61.2,58.0,1.34,None,Dec11
2739,0.83,Good,D,VS1,Excellent,Excellent,Strong,55.5,65.0,1.44,None,Dec6
2740,0.71,Good,G,VVS2,Good,Good,None,61.1,66.0,1.27,None,Dec6
2743,0.73,VeryGood,D,VS1,Excellent,VeryGood,None,61.8,57.0,1.38,None,Dec11
2743,0.73,VeryGood,E,VVS2,Excellent,VeryGood,None,62.2,60.0,1.39,None,Dec11
2743,1.01,VeryGood,J,SI1,VeryGood,VeryGood,None,62.8,63.0,1.28,None,Dec8
2743,1.02,VeryGood,J,SI1,Excellent,Excellent,None,58.9,58.0,1.39,None,Dec11
2746,0.72,VeryGood,E,VS1,VeryGood,Good,None,63.2,59.0,1.35,None,Dec11
2746,0.74,Good,H,VS1,VeryGood,Excellent,None,66.6,57.0,1.35,None,Dec6
2746,0.90,VeryGood,F,SI2,Excellent,Good,None,64.6,61.0,1.31,None,Dec11
2746,0.90,VeryGood,F,SI2,VeryGood,Good,None,62.1,64.0,1.32,None,Dec11
2747,0.70,VeryGood,E,VVS2,Excellent,VeryGood,None,63.6,59.0,1.35,None,Dec11
2747,0.72,VeryGood,D,VS2,VeryGood,VeryGood,None,63.3,61.0,1.32,None,Dec11
2749,1.01,VeryGood,I,SI2,Excellent,VeryGood,None,63.2,61.0,1.40,None,Dec11
2750,0.71,VeryGood,D,VS1,Excellent,Excellent,None,61.9,59.0,1.34,None,Dec20
2751,0.70,VeryGood,D,VS2,VeryGood,VeryGood,None,60.5,58.0,1.43,None,Dec6
2752,0.90,VeryGood,J,VVS1,Excellent,VeryGood,None,63.3,59.0,1.34,None,Dec11
2753,0.80,VeryGood,G,VVS2,Excellent,VeryGood,None,63.6,57.0,1.37,None,Dec11
2755,0.60,VeryGood,D,IF,Excellent,VeryGood,None,61.3,58.0,1.42,None,Dec11
2755,1.00,VeryGood,J,SI1,Excellent,VeryGood,None,59.4,63.0,1.35,None,Dec11
2756,0.70,Good,E,VVS2,VeryGood,Good,None,65.6,55.0,1.44,None,Dec6
2756,0.70,Good,G,VS1,VeryGood,VeryGood,None,54.2,57.0,1.53,None,Dec6
2759,0.62,VeryGood,D,IF,VeryGood,Good,None,62.7,59.0,1.35,None,Dec4
2761,0.70,VeryGood,D,VS2,Excellent,VeryGood,None,61.6,61.0,1.39,None,Dec6
2762,0.71,Good,E,VVS1,VeryGood,Good,None,67.8,61.0,1.53,None,Dec11
2762,0.72,VeryGood,E,VVS1,Excellent,VeryGood,Faint,63.6,61.0,1.45,None,Dec11
2763,0.73,VeryGood,D,VS2,VeryGood,VeryGood,None,62.7,57.0,1.36,None,Dec11
2763,0.74,VeryGood,D,VVS2,Excellent,VeryGood,Faint,63.2,58.0,1.43,None,Dec11
2763,0.80,VeryGood,E,SI1,Excellent,VeryGood,Faint,61.8,56.0,1.39,None,Dec11
2765,0.93,Good,G,SI2,VeryGood,Good,Faint,68.1,62.0,1.47,None,Dec7
2766,0.80,VeryGood,D,SI1,VeryGood,VeryGood,None,63.5,58.0,1.40,None,Dec7
2767,0.70,VeryGood,E,VVS1,VeryGood,VeryGood,None,63.7,59.0,1.44,None,Dec6
2768,0.70,VeryGood,E,VVS2,Excellent,VeryGood,None,59.0,62.0,1.41,None,Dec11
2770,0.73,VeryGood,G,VVS2,Good,Good,Strong,64.4,57.0,1.51,None,Dec6
2770,0.74,VeryGood,E,VVS1,Excellent,VeryGood,None,61.6,62.0,1.43,None,Dec11
2770,0.75,VeryGood,D,VVS2,Excellent,VeryGood,Faint,60.9,61.0,1.34,None,Dec11
2771,0.71,VeryGood,E,VVS2,Excellent,Excellent,Faint,63.0,58.0,1.37,None,Dec11
2771,0.90,VeryGood,D,SI2,VeryGood,Good,None,57.7,59.0,1.49,None,Dec7
2772,0.90,VeryGood,I,SI2,VeryGood,VeryGood,None,63.6,60.0,1.34,None,Dec11
2773,0.70,VeryGood,D,VS2,Excellent,VeryGood,None,61.8,60.0,1.36,None,Dec11
2774,0.74,VeryGood,D,VVS2,Excellent,Excellent,None,62.4,59.0,1.37,None,Dec11
2775,0.80,VeryGood,H,VVS1,Excellent,VeryGood,None,59.0,60.0,1.33,None,Dec4
2777,0.72,VeryGood,D,VS1,Excellent,VeryGood,None,63.2,60.0,1.34,None,Dec11
2777,0.90,VeryGood,E,SI2,Excellent,VeryGood,None,64.6,59.0,1.33,None,Dec11
2779,0.73,VeryGood,E,VS1,Excellent,VeryGood,Faint,60.5,60.0,1.34,None,Dec20
2779,0.83,VeryGood,I,VVS2,VeryGood,VeryGood,None,62.0,60.0,1.38,None,Dec6
2780,0.80,VeryGood,G,VS2,Excellent,Good,None,60.5,59.0,1.36,None,Dec7
2780,0.81,VeryGood,F,SI1,VeryGood,VeryGood,None,59.3,59.0,1.42,VerySmall,Dec11
2780,0.81,VeryGood,G,VS1,VeryGood,VeryGood,None,59.5,63.0,1.50,None,Dec11
2782,0.71,VeryGood,D,VS1,Excellent,VeryGood,None,60.3,57.0,1.40,None,Dec11
2782,0.71,VeryGood,F,VS2,VeryGood,VeryGood,Faint,65.0,60.0,1.38,None,Dec6
2784,0.70,Good,D,VS1,VeryGood,VeryGood,None,68.1,60.0,1.41,None,Dec6
2784,0.80,VeryGood,F,VS1,VeryGood,VeryGood,None,64.5,59.0,1.41,None,Dec7
2784,0.80,VeryGood,F,VS2,VeryGood,VeryGood,None,61.2,59.0,1.36,None,Dec11
2785,0.80,VeryGood,G,VS2,VeryGood,Good,None,60.1,58.0,1.34,None,Dec11
2787,0.81,VeryGood,F,VS2,VeryGood,Good,None,57.1,60.0,1.30,VerySmall,Dec6
2789,0.90,VeryGood,F,SI2,VeryGood,Excellent,None,61.5,58.0,1.36,None,Dec11
2790,0.71,VeryGood,D,VS2,VeryGood,VeryGood,None,62.7,59.0,1.38,None,Dec6
2792,0.71,VeryGood,F,VS1,Excellent,VeryGood,None,61.2,59.0,1.36,None,Dec11
2792,0.73,VeryGood,D,VVS2,Excellent,VeryGood,Faint,62.4,57.0,1.42,None,Dec11
2794,0.75,VeryGood,D,VS1,Excellent,VeryGood,Faint,62.8,59.0,1.40,None,Dec11
2795,0.80,VeryGood,G,VS2,Excellent,Good,None,60.9,61.0,1.36,None,Dec11
2798,0.72,VeryGood,D,VS1,Excellent,VeryGood,None,61.0,62.0,1.39,None,Dec11
2799,1.01,VeryGood,J,SI2,Excellent,VeryGood,None,59.7,60.0,1.38,None,Dec6
2801,0.71,VeryGood,D,VS2,Excellent,VeryGood,None,62.9,60.0,1.43,None,Dec6
2801,0.71,VeryGood,D,VS2,VeryGood,VeryGood,None,60.3,62.0,1.34,None,Dec6
2801,0.84,VeryGood,F,SI1,VeryGood,Good,None,62.2,59.0,1.34,None,Dec11
2802,0.75,VeryGood,F,VS2,Excellent,Excellent,None,61.5,59.0,1.34,None,Dec11
2803,0.75,VeryGood,F,VVS1,Excellent,Excellent,None,59.1,59.0,1.42,None,Dec11
2805,0.91,VeryGood,I,SI1,Excellent,VeryGood,None,60.6,60.0,1.40,None,Dec11
2806,0.73,VeryGood,D,VS1,VeryGood,VeryGood,Faint,60.9,61.0,1.36,None,Dec11
2807,0.70,VeryGood,D,VS1,Excellent,VeryGood,None,63.4,58.0,1.34,None,Dec11
2807,0.75,VeryGood,D,SI1,Excellent,VeryGood,None,59.4,62.0,1.43,None,Dec11
2809,0.52,VeryGood,D,IF,Excellent,VeryGood,None,57.9,63.0,1.44,None,Dec5
2809,0.80,VeryGood,D,SI1,VeryGood,VeryGood,Faint,64.1,57.0,1.39,None,Dec11
2810,0.80,VeryGood,D,SI1,Excellent,VeryGood,Faint,60.8,56.0,1.39,None,Dec11
2810,1.01,VeryGood,J,VS2,Excellent,Excellent,None,62.7,58.0,1.36,None,Dec11
2811,0.72,VeryGood,D,VVS2,Excellent,VeryGood,None,63.3,61.0,1.37,None,Dec11
2811,0.79,VeryGood,F,SI1,Excellent,VeryGood,None,63.0,62.0,1.36,None,Dec11
2811,1.01,VeryGood,J,SI2,Excellent,VeryGood,Faint,61.8,58.0,1.46,None,Dec11
2812,0.80,VeryGood,G,VS2,Excellent,VeryGood,None,62.8,59.0,1.41,None,Dec11
2813,0.70,VeryGood,E,VS1,Excellent,VeryGood,None,63.0,55.0,1.33,None,Dec11
2815,0.72,VeryGood,E,VS1,VeryGood,VeryGood,None,62.4,57.0,1.37,None,Dec11
2816,0.70,VeryGood,E,VS2,Excellent,VeryGood,None,62.2,62.0,1.36,None,Dec6
2817,0.80,VeryGood,F,VS2,Excellent,Excellent,None,62.0,57.0,1.35,None,Dec11
2819,0.70,Good,G,VVS2,VeryGood,VeryGood,None,66.5,63.0,1.39,None,Dec6
2819,0.75,VeryGood,F,VS1,Excellent,Good,None,63.3,59.0,1.34,None,Dec11
2820,0.76,VeryGood,D,VS1,VeryGood,Good,None,64.9,63.0,1.40,None,Dec11
2820,0.90,VeryGood,D,SI2,Excellent,VeryGood,Strong,63.0,60.0,1.39,None,Dec11
2821,0.70,VeryGood,E,VS1,Excellent,VeryGood,None,63.1,57.0,1.34,None,Dec6
2821,0.70,VeryGood,E,VS1,VeryGood,VeryGood,None,57.0,60.0,1.35,None,Dec6
2821,0.76,VeryGood,G,VVS1,Excellent,Excellent,None,62.5,58.0,1.46,None,Dec11
2821,0.79,VeryGood,G,VS2,Excellent,Good,None,61.8,62.0,1.35,None,Dec11
2822,0.90,VeryGood,I,SI2,Excellent,Excellent,Faint,63.0,59.0,1.34,None,Dec11
2822,1.00,VeryGood,J,VS1,Excellent,Good,Medium,64.4,58.0,1.42,None,Dec11
2823,0.81,VeryGood,G,VS1,Excellent,VeryGood,None,58.6,62.0,1.38,None,Dec11
2823,0.90,Good,E,SI2,Excellent,VeryGood,None,65.6,56.0,1.33,None,Dec11
2824,0.70,VeryGood,E,VVS2,Excellent,VeryGood,None,62.4,58.0,1.38,None,Dec11
2824,0.71,Good,E,VS2,Excellent,VeryGood,None,66.7,60.0,1.39,None,Dec6
2824,0.80,VeryGood,F,SI1,Excellent,VeryGood,None,63.5,60.0,1.36,None,Dec11
2824,0.80,VeryGood,F,SI1,VeryGood,VeryGood,None,62.3,60.0,1.34,None,Dec11
2824,0.80,VeryGood,F,VVS1,Excellent,VeryGood,None,58.1,56.0,1.45,None,Dec11
2826,0.72,VeryGood,D,VS2,Excellent,VeryGood,None,61.3,60.0,1.34,None,Dec11
2826,0.83,Good,F,VS2,VeryGood,Good,Faint,66.5,57.0,1.39,None,Dec7
2827,0.51,VeryGood,E,IF,VeryGood,VeryGood,None,62.8,57.0,1.42,None,Dec11
2827,1.00,VeryGood,J,VS1,Excellent,Good,None,63.9,57.0,1.29,None,Dec11
2827,1.01,VeryGood,J,SI2,Excellent,Excellent,Faint,61.4,60.0,1.39,None,Dec11
2828,0.75,VeryGood,D,VVS2,Excellent,VeryGood,None,62.4,61.0,1.39,None,Dec11
2828,1.03,VeryGood,J,SI2,Excellent,VeryGood,Faint,59.2,60.0,1.41,None,Dec11
2829,0.90,VeryGood,I,VS2,VeryGood,VeryGood,None,62.4,59.0,1.36,None,Dec6
2830,0.71,Good,G,VS1,Excellent,VeryGood,None,65.2,58.0,1.34,None,Dec6
2830,0.71,Good,G,VS1,Excellent,VeryGood,None,65.2,61.0,1.35,None,Dec6
2832,0.72,VeryGood,E,VVS2,Excellent,Excellent,None,62.7,57.0,1.43,None,Dec11
2832,0.77,VeryGood,F,VS1,Excellent,VeryGood,None,60.0,59.0,1.37,None,Dec11
2835,0.74,VeryGood,E,VVS1,Excellent,Excellent,Faint,60.4,61.0,1.46,None,Dec11
2837,0.92,Good,E,SI2,Excellent,VeryGood,None,65.1,59.0,1.36,None,Dec11
2838,0.81,VeryGood,E,SI1,Excellent,Excellent,Faint,62.0,56.0,1.42,None,Dec11
2838,0.90,VeryGood,H,SI2,Excellent,Good,None,64.0,60.0,1.42,None,Dec7
2839,0.76,VeryGood,F,VVS1,Excellent,VeryGood,None,60.2,60.0,1.41,None,Dec11
2840,1.00,VeryGood,J,SI1,Excellent,VeryGood,None,60.5,61.0,1.42,None,Dec11
2841,0.73,VeryGood,D,VS1,Excellent,VeryGood,None,61.7,61.0,1.35,None,Dec11
2842,0.81,VeryGood,F,SI1,VeryGood,Good,None,64.7,56.0,1.47,None,Dec7
2845,0.81,VeryGood,D,SI1,Excellent,VeryGood,Faint,61.5,59.0,1.45,None,Dec11
2846,0.74,VeryGood,E,VS1,Excellent,Excellent,None,59.6,58.0,1.47,None,Dec11
2846,0.92,VeryGood,D,SI2,Excellent,Good,None,62.9,61.0,1.34,None,Dec11
2848,0.90,VeryGood,G,SI2,VeryGood,Good,None,59.9,62.0,1.40,None,Dec11
2849,0.77,Good,D,VS1,Good,VeryGood,Faint,68.0,54.0,1.39,None,Dec11
2850,0.70,VeryGood,D,VVS1,Excellent,VeryGood,None,61.8,57.0,1.43,None,Dec11
2850,0.80,VeryGood,D,SI1,Excellent,VeryGood,None,62.9,61.0,1.39,None,Dec11
2851,0.96,VeryGood,H,SI2,Excellent,Good,None,59.0,62.0,1.33,None,Dec11
2852,0.71,Good,H,VVS1,VeryGood,VeryGood,None,66.5,60.0,1.41,None,Dec6
2853,0.76,VeryGood,D,VS1,VeryGood,VeryGood,None,61.2,59.0,1.38,None,Dec11
2853,0.81,VeryGood,E,SI1,Excellent,VeryGood,None,60.3,60.0,1.35,None,Dec11
2854,0.71,Good,D,VS2,Excellent,VeryGood,Faint,68.5,55.0,1.41,None,Dec6
2856,0.81,VeryGood,D,SI1,VeryGood,Good,None,57.8,54.0,1.52,None,Dec7
2857,0.77,VeryGood,F,VS2,Excellent,Excellent,None,61.5,56.0,1.39,None,Dec11
2858,0.73,VeryGood,E,VVS2,Excellent,Excellent,None,62.6,55.0,1.44,None,Dec11
2858,0.81,VeryGood,G,IF,Excellent,Excellent,None,61.8,58.0,1.34,None,Dec11
2861,0.71,VeryGood,E,VS1,Excellent,VeryGood,None,63.2,62.0,1.32,None,Dec6
2862,0.53,VeryGood,D,IF,Excellent,VeryGood,None,59.7,60.0,1.37,None,Dec5
2864,0.70,VeryGood,D,VVS2,Excellent,VeryGood,Faint,62.4,60.0,1.30,None,Dec20
2864,0.70,VeryGood,D,VVS2,Excellent,VeryGood,Faint,63.4,57.0,1.43,None,Dec20
2866,0.70,VeryGood,F,VVS1,Excellent,Excellent,None,63.6,58.0,1.36,None,Dec11
2866,0.73,Good,D,VS2,VeryGood,VeryGood,None,65.9,60.0,1.46,None,Dec6
2866,0.73,Good,D,VS2,VeryGood,VeryGood,None,66.4,61.0,1.36,None,Dec6
2867,0.90,VeryGood,G,SI2,Excellent,VeryGood,None,62.3,60.0,1.35,None,Dec6
2867,0.90,VeryGood,I,SI1,Excellent,VeryGood,None,62.4,62.0,1.39,None,Dec11
2868,0.80,VeryGood,D,VS2,Good,VeryGood,None,62.8,57.0,1.31,None,Dec11
2871,1.03,VeryGood,J,SI2,VeryGood,VeryGood,Faint,60.9,62.0,1.40,None,Dec11
2872,1.02,VeryGood,J,VS2,VeryGood,VeryGood,MediumBlue,58.6,58.0,1.42,None,Dec11
2874,0.72,VeryGood,E,VVS2,Excellent,VeryGood,None,57.6,59.0,1.34,None,Dec6
2878,0.73,VeryGood,F,VVS2,Excellent,VeryGood,None,61.2,58.0,1.34,None,Dec6
2878,0.90,VeryGood,J,VS2,Excellent,VeryGood,None,62.9,57.0,1.36,None,Dec6
2880,0.70,VeryGood,D,VS1,Excellent,Excellent,None,63.3,56.0,1.32,None,Dec6
2880,0.70,VeryGood,D,VS1,VeryGood,VeryGood,None,63.4,61.0,1.36,None,Dec6
2880,0.70,VeryGood,E,VVS2,Excellent,VeryGood,None,61.2,53.0,1.45,None,Dec6
2880,0.75,VeryGood,D,VS2,Excellent,VeryGood,None,61.4,59.0,1.36,None,Dec11
2880,0.90,VeryGood,I,SI1,VeryGood,VeryGood,None,62.1,61.0,1.38,None,Dec7
2881,0.73,VeryGood,G,VS1,VeryGood,VeryGood,Faint,60.2,61.0,1.35,None,Dec6
2881,0.76,VeryGood,D,VS1,Excellent,VeryGood,None,63.0,61.0,1.33,None,Dec11
2881,0.84,VeryGood,E,SI1,Excellent,VeryGood,None,58.9,61.0,1.49,None,Dec11
2883,0.80,VeryGood,D,SI1,Excellent,Excellent,None,60.0,59.0,1.44,None,Dec11
2883,0.80,VeryGood,D,SI1,Excellent,VeryGood,None,60.5,61.0,1.45,None,Dec11
2883,0.80,VeryGood,H,IF,Excellent,VeryGood,None,62.9,62.0,1.38,None,Dec11
2884,0.80,VeryGood,G,SI1,Excellent,VeryGood,None,60.2,58.0,1.39,None,Dec11
2885,0.72,VeryGood,E,VS1,Excellent,VeryGood,None,60.3,57.0,1.40,None,Dec11
2887,0.80,VeryGood,H,VS1,Excellent,VeryGood,None,59.2,57.0,1.40,None,Dec20
2889,0.80,VeryGood,F,SI1,VeryGood,VeryGood,None,57.6,61.0,1.35,None,Dec11
2893,0.73,VeryGood,E,VVS2,Excellent,Excellent,None,59.8,60.0,1.38,None,Dec11
2895,0.70,VeryGood,E,VVS1,Excellent,VeryGood,None,63.4,58.0,1.47,None,Dec11
2896,0.77,VeryGood,G,VS1,VeryGood,Good,None,61.6,58.0,1.35,None,Dec6
2896,0.83,Good,D,VS2,VeryGood,Good,None,69.0,59.0,1.36,None,Dec7
2897,0.78,VeryGood,G,VVS1,Excellent,Excellent,None,63.5,63.0,1.38,None,Dec6
2898,0.84,VeryGood,E,SI1,Excellent,VeryGood,Faint,60.2,59.0,1.37,None,Dec11
2898,1.07,VeryGood,J,SI1,Excellent,VeryGood,Strong,60.4,58.0,1.40,None,Dec11
2899,0.84,VeryGood,I,VVS1,Good,VeryGood,None,63.4,58.0,1.44,None,Dec6
2900,0.80,VeryGood,F,VS2,Excellent,VeryGood,None,61.8,57.0,1.42,None,Dec11
2900,0.80,VeryGood,F,VS2,Excellent,VeryGood,None,62.3,61.0,1.43,None,Dec11
2903,0.70,Good,E,VS1,VeryGood,VeryGood,None,67.4,56.0,1.36,None,Dec6
2903,0.80,VeryGood,E,SI1,Excellent,Excellent,None,60.5,61.0,1.42,None,Dec11
2904,0.75,VeryGood,G,VVS1,Excellent,Excellent,None,58.8,62.0,1.41,None,Dec11
2905,1.00,VeryGood,J,SI1,Excellent,VeryGood,None,63.4,60.0,1.39,None,Dec11
2906,1.01,VeryGood,J,SI1,VeryGood,VeryGood,None,59.9,58.0,1.35,None,Dec11
2911,0.80,VeryGood,F,SI1,Excellent,Excellent,None,60.9,59.0,1.34,None,Dec11
2911,0.92,VeryGood,D,SI2,Excellent,VeryGood,None,58.4,61.0,1.34,None,Dec11
2912,0.75,VeryGood,D,VS2,Excellent,VeryGood,None,62.9,59.0,1.38,None,Dec11
2912,0.81,VeryGood,D,SI1,VeryGood,Good,Faint,57.2,56.0,1.27,None,Dec7
2914,0.86,VeryGood,H,IF,Excellent,VeryGood,None,58.3,62.0,1.37,None,Dec11
2916,0.90,VeryGood,H,SI2,Excellent,VeryGood,None,62.6,62.0,1.35,None,Dec11
2919,0.70,VeryGood,D,VVS1,Excellent,VeryGood,None,63.2,58.0,1.41,None,Dec11
2919,0.81,VeryGood,D,SI1,Excellent,VeryGood,None,62.7,58.0,1.39,None,Dec11
2920,0.71,VeryGood,D,VS1,VeryGood,VeryGood,None,62.6,60.0,1.34,None,Dec6
2921,1.00,VeryGood,I,SI2,Excellent,VeryGood,None,63.2,60.0,1.35,None,Dec11
2923,0.71,VeryGood,D,VS1,Excellent,VeryGood,Faint,59.1,58.0,1.44,None,Dec11
2923,0.71,VeryGood,F,VVS2,Excellent,Excellent,None,61.5,58.0,1.43,None,Dec6
2923,0.90,Good,E,VS2,VeryGood,VeryGood,Strong,61.6,65.0,1.34,None,Dec8
2923,0.90,VeryGood,H,SI2,Excellent,VeryGood,None,64.5,61.0,1.42,None,Dec11
2924,0.70,VeryGood,F,VS1,VeryGood,VeryGood,None,64.0,61.0,1.40,None,Dec6
2925,1.04,VeryGood,J,SI1,VeryGood,VeryGood,Medium,63.7,55.0,1.38,None,Dec11
